UserID,DeviceType,UsageHoursPerDay,EnergyConsumption,UserPreferences,MalfunctionIncidents,DeviceAgeMonths,SmartHomeEfficiency,,
1975,Thermostat,13.72240244,9.481264766,1,3,11,1,,
1976,Security System,18.41140651,4.692265692,0,0,12,1,,
1977,Camera,17.26977311,0.682080564,0,1,40,0,,
1978,Smart Speaker,5.376520142,7.319737418,1,4,48,0,,
1979,Thermostat,13.86709931,3.355568353,1,3,57,1,,
1980,Security System,20.89149409,6.569540427,0,1,56,0,,
1981,Smart Speaker,10.65473156,2.867984268,0,0,8,1,,
1982,Smart Speaker,23.2148831,5.750363043,0,2,24,0,,
1983,Thermostat,11.12705485,7.744309798,0,3,14,0,,
1984,Lights,3.855462462,9.287286544,0,0,23,0,,
1985,Thermostat,9.651714982,2.68515873,0,0,50,0,,
1986,Security System,22.86500655,3.415083815,1,1,56,1,,
1987,Smart Speaker,8.013439959,4.696237561,1,0,53,1,,
1988,Thermostat,20.90030676,9.279030894,1,3,54,0,,
1989,Lights,21.20939102,9.023729882,1,3,36,0,,
1990,Thermostat,8.729383322,0.989794973,1,0,17,1,,
1991,Camera,2.456554964,1.406105275,0,1,45,0,,
1992,Lights,17.52711087,5.005540856,0,3,5,0,,
1993,Security System,7.820539027,1.155530801,1,2,3,1,,
1994,Smart Speaker,18.89870494,3.521250646,0,4,9,0,,
1995,Thermostat,10.90238893,1.569015244,1,1,20,1,,
1996,Lights,11.90376845,6.396799516,1,1,58,0,,
1997,Camera,18.78087106,9.500004774,0,4,50,0,,
1998,Lights,9.48553828,9.967664326,0,4,20,0,,
1999,Camera,10.91349262,3.814887212,1,3,51,1,,
2000,Security System,9.340476016,6.030225107,1,0,19,1,,
2001,Smart Speaker,9.132502109,8.57704977,1,0,21,1,,
2002,Security System,12.85974456,1.262874521,1,2,16,1,,
2003,Thermostat,19.50678695,6.926687669,0,0,33,0,,
2004,Lights,9.00155533,4.147552251,1,2,5,1,,
2005,Camera,12.81998593,2.140846987,0,2,24,0,,
2006,Camera,16.26209215,4.087260826,1,1,15,1,,
2007,Lights,6.831826988,0.852006841,1,1,26,1,,
2008,Lights,7.021785915,6.984530771,0,3,44,0,,
2009,Thermostat,22.43520849,2.602152421,0,4,25,0,,
2010,Security System,17.50306247,3.182915886,0,4,28,0,,
2011,Camera,14.06388689,1.298704853,0,2,33,0,,
2012,Thermostat,15.72142128,8.660125228,0,4,46,0,,
2013,Security System,1.188536913,4.985098365,1,2,18,1,,
2014,Thermostat,15.02541969,5.76425409,1,4,18,1,,
2015,Camera,12.47345852,5.737383563,1,3,38,0,,
2016,Lights,13.32511747,4.163881834,0,1,33,0,,
2017,Lights,8.946459931,2.006046163,0,1,27,0,,
2018,Security System,2.414636596,7.47681421,0,2,49,0,,
2019,Smart Speaker,5.04347199,1.357857027,1,4,50,0,,
2020,Security System,22.84250076,1.128350524,0,0,15,1,,
2021,Smart Speaker,10.10443971,7.130435872,1,3,44,0,,
2022,Thermostat,11.46705416,2.167486502,1,4,13,1,,
2023,Thermostat,1.738680062,3.137050238,1,0,52,1,,
2024,Camera,1.382806394,4.804751923,0,3,34,0,,
2025,Smart Speaker,17.35376401,4.548578036,1,3,4,1,,
2026,Camera,13.14522461,7.114933338,1,1,35,1,,
2027,Lights,12.45459063,6.271974755,1,2,19,1,,
2028,Smart Speaker,6.213426465,6.479522007,0,4,31,0,,
2029,Security System,18.00164219,7.169137873,1,3,25,1,,
2030,Lights,4.453559609,2.996866001,0,4,40,0,,
2031,Lights,4.963466476,3.291099787,0,3,12,0,,
2032,Security System,11.32673603,4.436177704,1,1,12,1,,
2033,Lights,7.22757676,3.143875513,1,2,42,0,,
2034,Smart Speaker,6.315380059,9.850884903,0,0,25,0,,
2035,Camera,15.66308465,8.159114072,1,0,33,1,,
2036,Lights,15.79783601,1.730081414,0,1,37,0,,
2037,Smart Speaker,19.87615114,0.155382143,0,3,28,0,,
2038,Thermostat,10.31615132,0.523554356,0,1,52,0,,
2039,Smart Speaker,2.217499639,2.516228165,1,2,43,0,,
2040,Camera,6.931160046,1.23148373,0,0,9,0,,
2041,Smart Speaker,23.53012839,5.380047337,0,4,14,0,,
2042,Security System,14.51207652,8.594152705,1,0,3,1,,
2043,Camera,17.17882149,7.393827187,1,2,5,1,,
2044,Thermostat,0.672908996,2.234529725,0,3,56,0,,
2045,Security System,12.67783471,4.053062635,0,1,26,0,,
2046,Smart Speaker,1.381923452,5.128152674,0,0,53,0,,
2047,Camera,13.87690998,8.12103791,1,0,41,1,,
2048,Thermostat,22.13811497,8.407303871,0,4,18,0,,
2049,Security System,23.25784957,9.106211288,0,1,38,0,,
2050,Thermostat,13.20298787,5.14152798,1,4,21,1,,
2051,Smart Speaker,11.26781292,6.97331999,1,4,57,0,,
2052,Thermostat,22.70790171,1.206823675,0,3,39,0,,
2053,Lights,16.32983105,5.696360704,1,0,16,1,,
2054,Security System,2.025133069,2.562048914,0,1,40,0,,
2055,Thermostat,11.44455108,4.373997162,0,3,23,0,,
2056,Smart Speaker,6.145757934,6.377100032,1,3,29,0,,
2057,Smart Speaker,11.54040155,2.644160785,0,3,10,0,,
2058,Thermostat,11.20344094,0.616632072,0,2,58,0,,
2059,Smart Speaker,14.18040287,0.201315178,1,2,5,1,,
2060,Camera,8.884106523,0.319379402,0,3,11,0,,
2061,Camera,4.360355562,0.182662401,1,2,29,1,,
2062,Camera,12.33740671,1.19251506,0,1,53,0,,
2063,Lights,20.00976778,2.470938274,1,0,45,1,,
2064,Thermostat,16.10428736,2.29009299,1,1,27,1,,
2065,Lights,8.451644849,9.869286282,1,0,52,1,,
2066,Smart Speaker,22.48479103,3.129460442,1,2,34,1,,
2067,Lights,21.93687792,1.361465755,1,1,14,1,,
2068,Smart Speaker,5.419687386,5.501069187,1,4,41,0,,
2069,Smart Speaker,1.42631325,8.593778808,0,3,42,0,,
2070,Security System,17.92075465,6.81279773,0,0,10,0,,
2071,Camera,19.94884114,3.031212682,1,0,42,1,,
2072,Smart Speaker,23.2448173,5.659999982,0,4,58,0,,
2073,Security System,21.41115526,7.177074145,1,4,51,0,,
2074,Camera,14.61256705,7.308234474,1,3,11,1,,
2075,Smart Speaker,12.95622997,6.698730707,0,2,11,0,,
2076,Smart Speaker,1.154264705,8.721023205,1,1,35,0,,
2077,Lights,6.296426501,8.714044038,0,1,19,0,,
2078,Lights,11.30094667,5.831471938,1,1,24,1,,
2079,Camera,15.26984165,4.355578054,1,2,54,1,,
2080,Smart Speaker,13.59541808,6.451545926,0,3,1,0,,
2081,Thermostat,17.95194576,8.200298814,1,1,12,1,,
2082,Lights,7.074522876,0.155955838,1,0,47,1,,
2083,Camera,13.77638628,9.920770389,1,0,14,1,,
2084,Smart Speaker,2.57134272,1.910648346,0,0,3,0,,
2085,Smart Speaker,10.2211398,4.755464958,0,4,52,0,,
2086,Thermostat,18.12877957,8.733094375,0,4,45,0,,
2087,Camera,16.79492006,2.327899951,0,2,50,0,,
2088,Smart Speaker,23.78010432,4.820272717,0,1,32,0,,
2089,Lights,7.030441461,1.412563584,1,4,16,1,,
2090,Thermostat,12.20744853,4.011255621,0,0,38,0,,
2091,Camera,8.243964724,1.853641002,0,4,10,0,,
2092,Thermostat,10.85417318,3.699914713,1,0,17,1,,
2093,Lights,20.63832805,3.797295746,1,1,49,1,,
2094,Camera,16.57891327,9.932390817,0,2,40,0,,
2095,Thermostat,21.237368,9.94864899,1,3,4,1,,
2096,Security System,5.282511046,1.236384159,1,3,15,1,,
2097,Lights,21.02398627,7.287090915,1,0,33,1,,
2098,Lights,1.904413443,0.612280249,0,4,39,0,,
2099,Lights,21.38208309,0.398900952,1,4,57,1,,
2100,Security System,8.233233817,1.142805553,1,0,10,1,,
2101,Security System,7.892809385,9.658308004,0,1,7,0,,
2102,Smart Speaker,12.53408155,9.414549124,1,0,33,1,,
2103,Thermostat,22.60621941,2.019885421,1,1,17,1,,
2104,Smart Speaker,1.62286207,1.700556122,0,2,12,0,,
2105,Thermostat,8.777427914,2.481297357,0,2,17,0,,
2106,Security System,20.62944173,5.203915241,0,0,47,0,,
2107,Security System,9.80728022,5.740075857,1,2,56,0,,
2108,Smart Speaker,5.180187094,2.293774961,0,4,16,0,,
2109,Camera,10.48266326,7.590565602,0,1,55,0,,
2110,Smart Speaker,9.560483785,3.164576377,1,3,14,1,,
2111,Thermostat,22.01228073,9.229100123,1,3,3,1,,
2112,Smart Speaker,18.40545783,6.601554794,1,2,51,0,,
2113,Lights,12.37021556,4.419876824,1,1,44,1,,
2114,Thermostat,23.72670832,7.920128817,1,4,51,0,,
2115,Thermostat,11.43402198,8.197354798,0,3,50,0,,
2116,Camera,1.868589024,2.975767896,0,4,30,0,,
2117,Security System,6.663446563,3.463173984,0,4,46,0,,
2118,Thermostat,10.74765629,9.365956022,1,3,52,0,,
2119,Security System,4.187211667,1.73093628,0,3,55,0,,
2120,Smart Speaker,22.76778047,0.517289128,1,2,41,1,,
2121,Lights,18.5209491,4.595147694,1,1,35,1,,
2122,Camera,6.80474921,8.031978012,0,0,26,0,,
2123,Security System,14.38390654,7.739514252,0,1,55,0,,
2124,Thermostat,17.45405519,9.203353226,1,0,12,1,,
2125,Security System,22.62005483,5.378686577,1,3,31,1,,
2126,Thermostat,21.21843071,1.090640249,0,4,52,0,,
2127,Security System,12.60701731,5.928020846,0,1,17,0,,
2128,Thermostat,18.70433657,7.806116582,1,4,37,0,,
2129,Smart Speaker,13.71040171,1.023948391,1,1,8,1,,
2130,Thermostat,13.48854142,1.809308271,1,1,19,1,,
2131,Thermostat,3.196436021,0.221677545,1,4,26,1,,
2132,Lights,3.464234963,5.977160537,0,2,4,0,,
2133,Thermostat,12.94403995,8.87867048,0,3,15,0,,
2134,Lights,6.818246307,6.739566828,1,2,51,0,,
2135,Camera,0.994367208,9.822196867,1,2,47,0,,
2136,Lights,17.48672129,0.72403316,0,1,58,0,,
2137,Smart Speaker,1.263435022,9.039710743,1,3,14,0,,
2138,Lights,14.48900577,8.159276045,1,1,30,1,,
2139,Camera,13.17105416,3.210991053,1,0,48,1,,
2140,Smart Speaker,23.26714523,9.737912863,1,1,56,0,,
2141,Security System,11.87900877,2.950583707,1,4,42,1,,
2142,Security System,1.994633755,8.904116766,1,1,24,0,,
2143,Lights,13.46466724,8.819410913,0,0,46,0,,
2144,Lights,20.26576001,7.600810404,1,1,52,0,,
2145,Camera,23.92595818,5.678357691,0,0,43,0,,
2146,Camera,10.61306458,1.288027221,0,3,34,0,,
2147,Thermostat,8.027020449,5.366520172,0,1,19,0,,
2148,Camera,21.80635248,3.632282931,1,0,3,1,,
2149,Thermostat,4.994190033,7.942948628,1,3,4,0,,
2150,Smart Speaker,14.9625795,7.605479144,1,4,11,1,,
2151,Lights,10.03428897,9.115063823,0,2,13,0,,
2152,Smart Speaker,1.465435576,0.246818608,0,0,50,0,,
2153,Camera,8.661279146,8.110121847,1,4,18,1,,
2154,Smart Speaker,6.732870279,9.390774326,1,3,19,0,,
2155,Smart Speaker,16.62314212,7.914074446,0,4,44,0,,
2156,Smart Speaker,22.7965767,1.388925153,0,1,33,0,,
2157,Camera,6.799108903,0.904663138,0,2,56,0,,
2158,Smart Speaker,19.56944957,0.306367874,1,0,38,1,,
2159,Thermostat,1.800955698,6.324577736,0,3,3,0,,
2160,Camera,13.14584374,6.333759253,0,2,49,0,,
2161,Smart Speaker,2.157926497,9.870445771,0,3,35,0,,
2162,Camera,22.44977529,4.040627424,1,4,1,1,,
2163,Security System,18.50925509,3.38587222,1,3,35,1,,
2164,Thermostat,15.96182291,6.281806779,1,3,36,0,,
2165,Smart Speaker,19.86156497,8.273525858,0,4,38,0,,
2166,Security System,15.7167152,9.3740621,0,4,39,0,,
2167,Security System,23.27019333,8.050929245,0,2,55,0,,
2168,Camera,17.27801177,4.324072408,0,0,25,1,,
2169,Security System,22.22947733,6.38565093,1,4,40,0,,
2170,Thermostat,12.65259946,8.577363334,0,2,13,0,,
2171,Thermostat,3.251013705,4.957035914,0,3,4,0,,
2172,Lights,12.91217645,2.245197773,1,3,6,1,,
2173,Thermostat,3.481511459,1.780262054,0,1,11,0,,
2174,Security System,14.42359676,0.101561671,0,4,1,0,,
2175,Thermostat,11.83858692,7.21055615,0,2,8,0,,
2176,Camera,15.13052185,1.199862368,1,2,54,1,,
2177,Lights,0.736104055,2.514007087,0,0,34,0,,
2178,Security System,5.078751554,3.048975682,1,2,40,0,,
2179,Lights,12.04626515,5.647760615,0,4,52,0,,
2180,Security System,22.8368337,4.039777045,1,2,9,1,,
2181,Camera,9.514812448,6.779272521,1,1,36,0,,
2182,Lights,10.47274261,0.650822727,1,3,49,1,,
2183,Smart Speaker,17.29535809,1.326998023,0,3,39,0,,
2184,Security System,14.6891298,5.042193885,0,2,42,0,,
2185,Smart Speaker,7.524764527,3.4359514,1,2,37,0,,
2186,Lights,10.1541853,3.028552291,1,2,42,1,,
2187,Smart Speaker,5.615945273,0.763577982,0,2,59,0,,
2188,Smart Speaker,23.20150429,8.96761983,1,1,44,0,,
2189,Lights,3.569907967,6.949004003,0,4,21,0,,
2190,Camera,9.238164437,1.304019753,0,1,20,0,,
2191,Smart Speaker,1.107215847,0.743954982,1,1,38,0,,
2192,Smart Speaker,5.71181806,9.751238081,1,1,1,0,,
2193,Camera,18.84107175,6.843608249,0,3,35,0,,
2194,Smart Speaker,5.227617959,4.232815104,0,1,59,0,,
2195,Smart Speaker,2.381489959,7.047137303,0,2,28,0,,
2196,Smart Speaker,11.64964973,7.587684686,1,1,7,1,,
2197,Thermostat,0.734277016,7.821625804,0,2,43,0,,
2198,Camera,2.492004629,4.830985326,1,4,56,0,,
2199,Smart Speaker,19.47920793,4.355839305,1,3,44,1,,
2200,Camera,18.6296236,0.209178034,0,4,9,0,,
2201,Security System,22.00576228,9.27291544,1,4,1,1,,
2202,Security System,20.58111274,6.072747996,1,3,36,0,,
2203,Smart Speaker,16.55462574,2.111223978,1,2,34,1,,
2204,Camera,1.729822147,9.204073852,1,2,34,0,,
2205,Camera,18.89694252,9.157825828,0,2,17,0,,
2206,Camera,20.36950405,9.892923227,0,3,53,0,,
2207,Thermostat,19.27843043,8.753159975,1,1,32,1,,
2208,Security System,12.44925733,9.978065439,1,0,2,1,,
2209,Camera,5.973193208,2.522393262,1,1,36,0,,
2210,Camera,20.36525443,8.438270893,1,1,25,1,,
2211,Thermostat,17.58832603,8.247980257,1,4,43,0,,
2212,Thermostat,23.5478876,2.386309556,0,0,51,0,,
2213,Camera,4.158776047,1.074531735,0,2,56,0,,
2214,Lights,5.803117702,9.796263085,0,1,26,0,,
2215,Camera,5.477256522,3.03064306,0,3,45,0,,
2216,Camera,19.12468454,8.721828726,1,1,54,0,,
2217,Thermostat,4.892321467,0.140858831,1,2,26,1,,
2218,Thermostat,2.066506001,0.308145591,0,1,21,0,,
2219,Camera,23.96617895,4.712125956,0,4,18,0,,
2220,Camera,1.083204469,2.463275371,0,4,59,0,,
2221,Camera,20.12823541,6.929428706,1,1,29,1,,
2222,Thermostat,9.086120776,5.699086823,1,4,51,0,,
2223,Camera,20.2779633,0.867109395,1,3,24,1,,
2224,Camera,13.53358154,1.710020134,0,0,47,0,,
2225,Smart Speaker,21.68833389,3.941687774,0,1,28,0,,
2226,Lights,22.26553518,1.937480233,1,3,12,1,,
2227,Security System,0.71380726,7.943001238,1,3,57,0,,
2228,Lights,2.272186136,4.219095332,1,3,11,1,,
2229,Smart Speaker,6.383430145,1.024975482,0,2,27,0,,
2230,Security System,16.22891228,4.894994732,1,1,23,1,,
2231,Camera,21.37439662,0.999297993,1,1,33,1,,
2232,Smart Speaker,11.30863586,1.376479324,0,1,16,0,,
2233,Camera,14.76386823,2.472137337,1,0,28,1,,
2234,Thermostat,4.929746541,8.609324282,1,3,28,0,,
2235,Smart Speaker,19.4167206,9.25366407,1,1,45,0,,
2236,Thermostat,23.23221062,8.27995152,1,4,38,0,,
2237,Smart Speaker,6.812074923,3.407364452,0,2,55,0,,
2238,Smart Speaker,12.12840986,2.797219767,1,0,6,1,,
2239,Thermostat,2.523728597,5.536641339,0,2,42,0,,
2240,Security System,13.63971143,7.246346289,1,3,59,0,,
2241,Lights,12.31541088,9.934390603,0,4,29,0,,
2242,Camera,3.894257378,1.402550048,1,3,34,1,,
2243,Smart Speaker,10.88855601,0.58799079,1,1,57,1,,
2244,Camera,8.351459324,6.974123301,0,2,3,0,,
2245,Thermostat,12.76302557,8.339035257,1,4,6,1,,
2246,Camera,14.26287688,8.478852921,1,2,48,0,,
2247,Thermostat,0.699646097,6.816789136,0,0,38,0,,
2248,Camera,18.3836406,9.544756461,1,4,56,0,,
2249,Lights,17.25583586,5.158947159,1,0,13,1,,
2250,Lights,9.107730076,9.146766504,1,4,36,0,,
2251,Lights,1.743994486,9.681340156,1,1,15,0,,
2252,Lights,18.24091468,8.486858824,1,2,6,1,,
2253,Lights,22.94661627,3.166609776,0,2,33,0,,
2254,Lights,6.143562507,2.042534947,0,3,41,0,,
2255,Thermostat,8.102828423,5.526388643,1,4,12,1,,
2256,Smart Speaker,4.819602903,4.584846029,1,4,57,0,,
2257,Camera,14.0579989,8.789807588,0,0,55,0,,
2258,Lights,4.138772774,1.090313544,0,4,43,0,,
2259,Thermostat,8.870557671,2.651626607,0,2,13,0,,
2260,Thermostat,16.87980583,7.542809551,0,4,33,0,,
2261,Thermostat,13.6627256,1.040367785,0,3,51,0,,
2262,Smart Speaker,9.581870262,3.275567699,0,3,28,0,,
2263,Camera,10.37586564,3.932838401,1,2,53,1,,
2264,Smart Speaker,13.70960574,6.263678586,1,2,36,0,,
2265,Security System,0.637821105,1.665513193,1,2,5,1,,
2266,Thermostat,2.344981909,8.619984454,1,4,55,0,,
2267,Security System,21.20956459,4.530668131,1,4,25,1,,
2268,Lights,2.330156244,9.178514948,0,1,17,0,,
2269,Lights,17.10988451,4.731912145,0,0,37,0,,
2270,Smart Speaker,22.12089686,2.822898564,0,4,19,0,,
2271,Camera,6.861064701,1.504105404,0,1,35,0,,
2272,Security System,9.206548771,0.137076438,0,1,43,0,,
2273,Camera,13.86965304,5.368359101,0,3,34,0,,
2274,Smart Speaker,21.22016079,1.1608513,1,4,54,1,,
2275,Lights,22.6347813,3.97810486,1,1,46,1,,
2276,Camera,17.87973633,5.933790436,0,3,6,0,,
2277,Camera,2.53556438,2.829290379,1,0,19,1,,
2278,Lights,16.22512266,1.834720494,0,3,1,0,,
2279,Security System,10.14213746,7.769744064,1,0,7,1,,
2280,Lights,11.56147349,9.473232606,0,2,34,0,,
2281,Camera,1.654987173,1.094360137,0,2,56,0,,
2282,Security System,4.989960275,1.640344211,1,3,19,1,,
2283,Security System,19.07706978,9.604125307,0,2,33,0,,
2284,Lights,11.16803258,0.474063796,1,4,26,1,,
2285,Camera,7.589062678,9.778560132,1,3,41,0,,
2286,Smart Speaker,9.524448238,0.145980383,0,1,53,0,,
2287,Camera,20.57838856,8.749319691,0,4,49,0,,
2288,Thermostat,18.10147691,3.142519292,0,3,42,0,,
2289,Smart Speaker,6.899411834,9.392029696,1,0,27,1,,
2290,Security System,3.261293245,3.237758357,1,2,38,0,,
2291,Smart Speaker,6.421958209,6.577632583,0,2,26,0,,
2292,Security System,22.1377766,0.892322441,0,2,35,0,,
2293,Security System,14.16733769,2.499065133,0,3,59,0,,
2294,Smart Speaker,13.03678491,7.75942553,0,4,20,0,,
2295,Security System,14.51524959,5.333989951,0,0,24,0,,
2296,Security System,9.101664245,9.286893712,0,2,47,0,,
2297,Thermostat,19.46701498,4.344638943,0,4,21,0,,
2298,Camera,12.79722686,8.711142422,1,1,54,0,,
2299,Camera,3.243575715,4.544658831,1,1,26,1,,
2300,Thermostat,3.533030433,9.794557959,0,0,20,0,,
2301,Smart Speaker,13.11618994,9.602360376,0,2,6,0,,
2302,Lights,22.50940012,3.358453385,1,1,3,1,,
2303,Lights,7.746274859,8.870644337,0,4,10,0,,
2304,Lights,20.93421747,8.491352605,1,4,12,1,,
2305,Thermostat,18.45624628,2.185735934,1,1,33,1,,
2306,Thermostat,6.323592408,6.280474968,0,2,22,0,,
2307,Security System,1.354007585,0.819554924,1,0,16,1,,
2308,Lights,2.893410731,8.383436134,1,2,17,0,,
2309,Smart Speaker,17.61960745,1.828004247,0,3,10,0,,
2310,Smart Speaker,5.192238844,0.801065544,0,1,12,0,,
2311,Lights,9.224866632,4.062169046,1,3,19,1,,
2312,Lights,12.2899304,5.811529172,0,1,40,0,,
2313,Lights,17.54850196,8.56367789,1,0,23,1,,
2314,Thermostat,3.160933747,9.745001003,1,2,40,0,,
2315,Thermostat,10.04961052,4.450975874,1,2,10,1,,
2316,Thermostat,11.89921336,0.698424538,1,1,10,1,,
2317,Camera,13.209436,7.516244232,1,4,50,0,,
2318,Smart Speaker,19.73147507,5.695215237,1,3,10,1,,
2319,Smart Speaker,4.534437584,4.534124314,0,2,39,0,,
2320,Security System,19.48403912,3.1617619,0,2,30,0,,
2321,Thermostat,16.78264305,5.073745426,0,1,4,0,,
2322,Camera,13.56296413,3.452928084,0,4,1,0,,
2323,Camera,16.93890495,7.594417491,1,3,43,0,,
2324,Smart Speaker,10.18241687,5.484547595,1,4,19,1,,
2325,Thermostat,3.75234327,8.780792964,1,4,5,0,,
2326,Security System,16.14548315,5.481084755,1,1,30,1,,
2327,Thermostat,12.82979921,2.458797892,1,4,26,1,,
2328,Lights,15.52530781,8.525809634,0,3,40,0,,
2329,Thermostat,8.442971354,5.616468545,0,0,34,0,,
2330,Lights,21.81136457,2.147726278,0,0,2,1,,
2331,Lights,14.30319191,6.272727319,1,3,24,1,,
2332,Security System,2.506958381,3.641395973,1,1,14,1,,
2333,Smart Speaker,11.07039378,8.459615562,0,2,41,0,,
2334,Thermostat,18.27436729,4.587667413,1,1,42,1,,
2335,Lights,19.1621622,7.291769445,1,3,13,1,,
2336,Thermostat,12.12303074,1.045808456,0,4,29,0,,
2337,Smart Speaker,21.52656791,4.020641028,1,0,1,1,,
2338,Smart Speaker,6.790208274,9.834090221,0,4,46,0,,
2339,Camera,10.14906939,8.103756866,0,1,34,0,,
2340,Smart Speaker,21.6170274,1.683413943,0,3,4,0,,
2341,Security System,21.56203284,2.84986409,0,0,28,1,,
2342,Lights,16.61425007,3.365176508,1,3,19,1,,
2343,Camera,20.68604286,6.538619049,1,0,1,1,,
2344,Security System,2.586171773,7.594248119,1,0,36,0,,
2345,Thermostat,20.82738194,7.520313427,0,0,43,0,,
2346,Lights,8.034567804,5.147753157,1,1,13,1,,
2347,Smart Speaker,4.690790542,8.127123325,0,3,59,0,,
2348,Lights,6.125191154,4.427073019,1,2,50,0,,
2349,Thermostat,10.32225994,1.326417596,1,2,42,1,,
2350,Camera,6.403012108,5.687974232,0,2,5,0,,
2351,Camera,8.033338271,9.527783708,1,3,33,1,,
2352,Camera,3.671994423,7.950637149,0,4,14,0,,
2353,Smart Speaker,7.460153991,5.829136412,0,3,16,0,,
2354,Security System,13.94866964,6.503376037,1,0,56,1,,
2355,Security System,10.88356214,9.312564068,1,4,58,0,,
2356,Lights,8.647890889,4.340593665,1,0,32,1,,
2357,Smart Speaker,18.04162503,3.380801976,1,0,50,1,,
2358,Camera,21.49748433,9.774691494,0,3,27,0,,
2359,Camera,18.28454674,8.648087022,0,2,35,0,,
2360,Thermostat,8.3020165,3.298131488,1,4,3,1,,
2361,Thermostat,17.99439094,4.691427914,1,1,4,1,,
2362,Camera,4.071534288,4.209273477,1,2,7,1,,
2363,Camera,3.56247272,1.576047219,0,1,13,0,,
2364,Smart Speaker,8.62223537,9.582411306,1,3,41,0,,
2365,Security System,19.48100567,4.102693069,0,4,3,0,,
2366,Thermostat,6.28918381,8.765757918,1,3,17,0,,
2367,Security System,1.986455109,1.974626654,1,1,47,0,,
2368,Smart Speaker,3.595174077,5.523921025,0,0,59,0,,
2369,Camera,20.68050676,0.337217713,0,3,10,0,,
2370,Security System,15.39390719,7.66578279,1,4,47,0,,
2371,Camera,6.450227339,5.851047593,0,3,1,0,,
2372,Camera,13.5494519,6.293336876,0,2,28,0,,
2373,Lights,12.89812113,0.612036737,1,3,59,1,,
2374,Security System,15.90274549,2.189279469,0,1,54,0,,
2375,Security System,5.979907529,0.835875636,0,3,53,0,,
2376,Camera,20.8134702,2.960251726,1,4,10,1,,
2377,Smart Speaker,7.770161209,6.311646176,1,3,7,0,,
2378,Lights,16.81209387,5.705241245,0,3,39,0,,
2379,Camera,0.87892919,6.160283234,1,4,3,0,,
2380,Thermostat,9.257442553,5.537587587,0,3,7,0,,
2381,Thermostat,8.765180722,2.802985077,0,4,9,0,,
2382,Lights,13.27188407,2.520624224,0,1,40,0,,
2383,Smart Speaker,2.209302152,1.456890867,1,4,35,1,,
2384,Camera,19.06808728,8.505801662,0,1,26,0,,
2385,Security System,5.617848842,6.20314565,0,1,5,0,,
2386,Lights,16.41038865,1.946459024,0,4,13,0,,
2387,Smart Speaker,19.3754849,1.85437286,1,3,45,1,,
2388,Security System,13.70410847,8.743052455,1,2,30,1,,
2389,Thermostat,17.91075536,7.453035551,1,4,40,0,,
2390,Thermostat,16.05371734,6.628050891,0,3,50,0,,
2391,Security System,8.854950233,4.127954665,0,1,39,0,,
2392,Lights,19.50817567,2.693558086,1,0,59,1,,
2393,Thermostat,7.425482192,9.796562555,0,2,10,0,,
2394,Camera,13.92350357,7.992671793,0,3,42,0,,
2395,Security System,18.01684687,3.087614309,0,2,23,0,,
2396,Security System,9.405463881,8.490891483,0,0,11,0,,
2397,Thermostat,7.615038779,7.613426291,1,0,12,1,,
2398,Lights,11.29463124,3.041097444,1,0,13,1,,
2399,Camera,19.72214212,4.322873257,1,4,40,1,,
2400,Lights,22.35316143,1.940939109,0,2,49,0,,
2401,Smart Speaker,13.3094602,1.199419199,0,4,56,0,,
2402,Smart Speaker,16.04445583,7.255344125,1,0,46,1,,
2403,Thermostat,21.72693012,2.748367388,1,3,49,1,,
2404,Thermostat,2.815851008,8.218587721,1,0,51,0,,
2405,Thermostat,5.95384658,9.956526244,0,4,16,0,,
2406,Smart Speaker,17.15915015,0.858536158,1,0,9,1,,
